step,time,cmd_vx,cmd_vy,cmd_wz,V_hat,Q_val,threshold,alpha,n_iters,filtered_abs_max,filtered_norm,delta_target_abs_max,delta_target_norm,roll,pitch,active,filtered_pb_0,filtered_pb_1,filtered_pb_2,filtered_pb_3,filtered_pb_4,filtered_pb_5,filtered_pb_6,filtered_pb_7,filtered_pb_8,filtered_pb_9,filtered_pb_10,filtered_pb_11,walk_target_pb_0,walk_target_pb_1,walk_target_pb_2,walk_target_pb_3,walk_target_pb_4,walk_target_pb_5,walk_target_pb_6,walk_target_pb_7,walk_target_pb_8,walk_target_pb_9,walk_target_pb_10,walk_target_pb_11,action_pb_0,action_pb_1,action_pb_2,action_pb_3,action_pb_4,action_pb_5,action_pb_6,action_pb_7,action_pb_8,action_pb_9,action_pb_10,action_pb_11
535,10.713348865509033,0.0,0.0,0.0,-0.34656527638435364,-0.34656527638435364,-0.34483245000243185,1.0,0,0.07935377210378647,0.15541218221187592,0.023806095123291016,0.046623654663562775,-0.09761283546686172,-0.008630727417767048,1,0.04938156,-0.042453732,0.014702819,0.004114758,-0.032721236,-0.07935377,-0.0045371414,-0.056048136,-0.026009202,0.068898275,-0.008843848,0.060395695,-0.050234772,0.89537066,-1.8151627,-0.16178745,0.96255314,-1.8405302,0.0378685,0.97682583,-1.8877716,0.08250913,0.7317494,-1.7301769,-0.035420302,0.8826345,-1.8107518,-0.16055302,0.9527368,-1.8643363,0.036507357,0.96001136,-1.8955743,0.10317861,0.72909623,-1.7120582
536,10.73422884941101,0.0,0.0,0.0,-0.34687069058418274,-0.34687069058418274,-0.34513633713126185,1.0,0,0.0746394470334053,0.142451211810112,0.022391796112060547,0.042735353112220764,-0.10211919248104095,-0.009234222583472729,1,0.037411645,-0.04062422,0.018312441,-0.0013752694,-0.03285898,-0.07463945,-0.014336827,-0.052302644,-0.027289892,0.060611956,-0.0046483357,0.05360159,-0.054087568,0.8912005,-1.813387,-0.16483583,0.958359,-1.8335315,0.035194688,0.97935927,-1.8869022,0.08343535,0.72712946,-1.731683,-0.042864073,0.87901324,-1.8078933,-0.16524841,0.9485013,-1.8559233,0.030893639,0.96366847,-1.8950891,0.10161894,0.72573495,-1.7156025
537,10.754705667495728,0.0,0.0,0.0,-0.3477204144001007,-0.3477204144001007,-0.3459818123281002,1.0,0,0.06969231367111206,0.13776452839374542,0.02090764045715332,0.041329335421323776,-0.10446888208389282,-0.009418238885700703,1,0.03375741,-0.04320415,0.015464959,0.0023564224,-0.033905677,-0.06969231,-0.01867853,-0.048376624,-0.02669503,0.059508204,0.0012665289,0.052696608,-0.05762205,0.8883776,-1.8117126,-0.1657472,0.9558569,-1.8292704,0.035622373,0.98028344,-1.8846549,0.08305696,0.7240074,-1.7303524,-0.047494825,0.87541634,-1.8070731,-0.16504027,0.9456852,-1.850178,0.030018814,0.9657704,-1.8926634,0.10090942,0.7243874,-1.7145435
538,10.774316310882568,0.0,0.0,0.0,-0.34853142499923706,-0.34853142499923706,-0.3467887678742409,1.0,0,0.07289665937423706,0.14657604694366455,0.02186894416809082,0.04397277534008026,-0.10245095193386078,-0.009535957127809525,1,0.044495758,-0.048231542,0.0072845872,0.008795949,-0.037298974,-0.07289666,-0.0139757525,-0.044833206,-0.02330285,0.06529822,0.0046531036,0.057523422,-0.06241268,0.88527375,-1.8154026,-0.16136608,0.9522473,-1.8306019,0.034665346,0.9837294,-1.876642,0.08722897,0.72667843,-1.728905,-0.04906395,0.8708043,-1.8132173,-0.15872729,0.9410576,-1.8524709,0.030472621,0.97027946,-1.8836329,0.10681844,0.7280744,-1.711648
539,10.793248176574707,0.0,0.0,0.0,-0.34796273708343506,-0.34796273708343506,-0.34622292339801786,1.0,0,0.08139964193105698,0.15049000084400177,0.02441990375518799,0.045147012919187546,-0.10123293846845627,-0.00867593102157116,1,0.047095854,-0.046679996,0.008307244,0.019673675,-0.03467558,-0.08139964,-0.0107269995,-0.04162707,-0.014194518,0.06974722,0.0060014375,0.054916095,-0.06859653,0.8809205,-1.8168751,-0.15901741,0.9486302,-1.8299477,0.029848188,0.9881124,-1.8710526,0.09263819,0.7264216,-1.7317142,-0.05446777,0.86691654,-1.8143829,-0.15311532,0.93822753,-1.8543676,0.026630089,0.97562426,-1.875311,0.11356235,0.728222,-1.7152394
540,10.814719438552856,0.0,0.0,0.0,-0.34842371940612793,-0.34842371940612793,-0.34668160080909727,1.0,0,0.07910692691802979,0.1431882381439209,0.02373206615447998,0.04295644909143448,-0.10296835750341415,-0.006831625942140818,1,0.045034844,-0.042489856,0.013632018,0.015612278,-0.03193447,-0.07910693,-0.011013671,-0.044551827,-0.01490504,0.064319424,0.0049269916,0.049723905,-0.07339875,0.8780148,-1.8116324,-0.15708432,0.9444365,-1.8332561,0.025812991,0.9890245,-1.8692656,0.09228372,0.72813666,-1.7333038,-0.059888292,0.8652679,-1.8075428,-0.15240063,0.9348562,-1.8569882,0.02250889,0.97565895,-1.8737371,0.111579545,0.72961473,-1.7183867
541,10.83451771736145,0.0,0.0,0.0,-0.34839874505996704,-0.34839874505996704,-0.3466567513346672,1.0,0,0.07328257709741592,0.13950501382350922,0.02198481559753418,0.04185153543949127,-0.10441511869430542,-0.006282591260969639,1,0.041988786,-0.041348193,0.016470013,0.0028721225,-0.03049404,-0.07328258,-0.0141770495,-0.049269784,-0.025000533,0.058945853,0.0020554322,0.05173797,-0.07503484,0.8741242,-1.8088155,-0.1601734,0.94030356,-1.8262379,0.02695565,0.99023867,-1.8658557,0.0955925,0.7262245,-1.7332432,-0.062438205,0.8617198,-1.8038745,-0.15931177,0.9311553,-1.8482227,0.022702534,0.9754577,-1.8733559,0.11327626,0.7268411,-1.7177218
542,10.854325294494629,0.0,0.0,0.0,-0.3490617275238037,-0.3490617275238037,-0.3473164188861847,1.0,0,0.07116978615522385,0.14493107795715332,0.021350979804992676,0.0434793122112751,-0.10472684353590012,-0.007113196887075901,1,0.046554644,-0.04192997,0.012785732,-0.0017118984,-0.033096723,-0.071169786,-0.011661255,-0.052448705,-0.029719278,0.06233098,0.00028683987,0.0556534,-0.071591705,0.87501144,-1.8128943,-0.16367236,0.93898755,-1.8187381,0.027624734,0.9923816,-1.8622075,0.09629116,0.72220516,-1.7330544,-0.057625312,0.8624325,-1.8090587,-0.16418593,0.92905855,-1.8400891,0.024126356,0.97664696,-1.8711233,0.11499046,0.72229123,-1.7163584
543,10.874361515045166,0.0,0.0,0.0,-0.34879356622695923,-0.34879356622695923,-0.34704959839582444,1.0,0,0.07502882182598114,0.14795048534870148,0.022508621215820312,0.04438510909676552,-0.1042257621884346,-0.007238389924168587,1,0.052904367,-0.03944525,0.012789693,-0.001348373,-0.032019816,-0.07502882,-0.0046240524,-0.05227284,-0.026052875,0.063262485,0.00021563469,0.057269424,-0.06900118,0.8739532,-1.8149822,-0.16905867,0.9405598,-1.8138072,0.026890531,0.99304235,-1.8585913,0.0968793,0.7189257,-1.7323772,-0.053129874,0.8621197,-1.8111453,-0.16946317,0.93095386,-1.8363159,0.025503315,0.9773605,-1.8664072,0.11585805,0.7189904,-1.7151964
544,10.89439344406128,0.0,0.0,0.0,-0.34821778535842896,-0.34821778535842896,-0.3464766964316368,1.0,0,0.07966618239879608,0.14670011401176453,0.02389991283416748,0.04401004686951637,-0.10311920195817947,-0.005734289065003395,1,0.0548139,-0.038444635,0.014055274,0.0061173066,-0.030767543,-0.07966618,-0.0040863925,-0.04941134,-0.021229565,0.059148915,0.00040619815,0.05569938,-0.06758788,0.8742116,-1.8104533,-0.16933271,0.94233567,-1.8160728,0.024279654,0.99134505,-1.8570957,0.097116105,0.7185772,-1.7322278,-0.051143713,0.86267823,-1.8062367,-0.16749752,0.9331054,-1.8399727,0.023053735,0.9765217,-1.8634646,0.11486078,0.71869904,-1.715518
545,10.914223194122314,0.0,0.0,0.0,-0.34811389446258545,-0.34811389446258545,-0.3463733249902725,1.0,0,0.07974259555339813,0.14520053565502167,0.02392280101776123,0.04356014356017113,-0.10110578685998917,-0.0037004537880420685,1,0.056396093,-0.03852347,0.013135107,0.004486783,-0.029598424,-0.079742596,-0.0038105107,-0.047150347,-0.020156432,0.057183355,0.0018861502,0.05543967,-0.06860372,0.8730962,-1.807251,-0.16742444,0.94282836,-1.8213543,0.024734475,0.9893062,-1.8558824,0.098256744,0.7227459,-1.7306297,-0.051684886,0.8615392,-1.8033104,-0.1660784,0.9339488,-1.8452771,0.023591321,0.97516114,-1.8619293,0.11541175,0.7233117,-1.7139978
546,10.933436870574951,0.0,0.0,0.0,-0.3483906388282776,-0.3483906388282776,-0.3466486856341362,1.0,0,0.07728715986013412,0.1427026093006134,0.023186206817626953,0.042810842394828796,-0.09980743378400803,-0.002717147348448634,1,0.052568696,-0.038491238,0.01444087,0.0031436267,-0.028681476,-0.07728716,-0.009251605,-0.047868285,-0.023091653,0.055921756,0.0010183216,0.055372994,-0.07048425,0.8697483,-1.8057822,-0.16644154,0.94003576,-1.8196249,0.025269479,0.99013805,-1.8519883,0.10129574,0.7222178,-1.730427,-0.05471364,0.8582009,-1.8014499,-0.16549845,0.9314313,-1.8428111,0.022493998,0.97577757,-1.8589158,0.11807227,0.7225233,-1.7138151
547,10.954237699508667,0.0,0.0,0.0,-0.3486484885215759,-0.3486484885215759,-0.34690524607896805,1.0,0,0.07097118347883224,0.14651726186275482,0.021291375160217285,0.04395518824458122,-0.10017300397157669,-0.0033912963699549437,1,0.047293067,-0.04303023,0.013372286,0.0015920942,-0.033630583,-0.07097118,-0.013909888,-0.052759744,-0.029412003,0.06519346,-0.00029938665,0.0541976,-0.07394704,0.8674611,-1.810373,-0.16522124,0.93426734,-1.8115201,0.0239015,0.99363375,-1.8507422,0.10301085,0.7221746,-1.7317439,-0.05975912,0.85455203,-1.8063613,-0.16474362,0.9241782,-1.8328115,0.019728534,0.97780585,-1.8595659,0.12256889,0.72208476,-1.7154846
548,10.973049402236938,0.0,0.0,0.0,-0.3489114046096802,-0.3489114046096802,-0.3471668475866318,1.0,0,0.06953833252191544,0.14100666344165802,0.020861506462097168,0.042302004992961884,-0.10046189278364182,-0.0038385980296880007,1,0.04325901,-0.041843016,0.014314598,0.0025184539,-0.0325744,-0.06953833,-0.016786778,-0.0490713,-0.028309785,0.062355682,0.0028099793,0.05258724,-0.07679772,0.86735404,-1.8114165,-0.1649755,0.9321342,-1.8087765,0.025018252,0.99398863,-1.8502836,0.10291079,0.7237185,-1.7329824,-0.06382001,0.8548011,-1.8071221,-0.16421996,0.9223619,-1.829638,0.019982219,0.97926724,-1.8587766,0.121617496,0.7245615,-1.7172062
549,10.994635581970215,0.0,0.0,0.0,-0.34927359223365784,-0.34927359223365784,-0.34752722427248955,1.0,0,0.07375060021877289,0.13908350467681885,0.02212512493133545,0.04172499105334282,-0.10015513747930527,-0.0025790606159716845,1,0.04738662,-0.038315047,0.014361513,0.0067670685,-0.030584387,-0.0737506,-0.011569684,-0.045870837,-0.021753801,0.059648994,0.00440008,0.05211047,-0.077247694,0.8671665,-1.8075936,-0.16418979,0.93279165,-1.8095375,0.025335468,0.9931338,-1.8498584,0.10391236,0.7254012,-1.7340399,-0.06303171,0.855672,-1.8032851,-0.16215967,0.92361635,-1.8316627,0.021864563,0.97937256,-1.8563845,0.12180706,0.7267212,-1.7184068
550,11.013198137283325,0.0,0.0,0.0,-0.3492972254753113,-0.3492972254753113,-0.34755073934793473,1.0,0,0.07419033348560333,0.13875696063041687,0.022257089614868164,0.04162706807255745,-0.09969738125801086,-0.0011286087101325393,1,0.049583428,-0.03789274,0.015551273,0.0041490286,-0.028960958,-0.07419033,-0.011851642,-0.047086135,-0.022735478,0.055838026,0.0028128102,0.052505743,-0.07643148,0.8689943,-1.8050821,-0.1633778,0.93387556,-1.8124866,0.024582878,0.99106073,-1.8490711,0.103935525,0.7268979,-1.7335753,-0.061556455,0.8576265,-1.8004167,-0.1621331,0.9251873,-1.8347437,0.021027384,0.9769349,-1.8558918,0.12068693,0.7277417,-1.7178236
551,11.035097122192383,0.0,0.0,0.0,-0.3490414023399353,-0.3490414023399353,-0.34729619532823564,1.0,0,0.0744280219078064,0.14095722138881683,0.02232837677001953,0.042287152260541916,-0.0994982123374939,-0.0005104079027660191,1,0.05088694,-0.037424803,0.01539627,0.0008557579,-0.028591815,-0.07442802,-0.011749809,-0.05033735,-0.026151761,0.055678625,0.00041546664,0.053178392,-0.07708128,0.86651,-1.8050889,-0.16482006,0.9319635,-1.8101734,0.024663374,0.9908548,-1.8480663,0.105625615,0.7277557,-1.7332073,-0.061815195,0.85528255,-1.80047,-0.16456333,0.923386,-1.8325018,0.021138432,0.9757536,-1.8559119,0.122329205,0.72788036,-1.7172538
552,11.055037498474121,0.0,0.0,0.0,-0.3492641746997833,-0.3492641746997833,-0.3475178538262844,1.0,0,0.06895188987255096,0.14049877226352692,0.020685553550720215,0.04214959964156151,-0.10003828257322311,-0.0012528953375294805,1,0.045985024,-0.039157834,0.016760876,-0.002807826,-0.031226348,-0.06895189,-0.018527975,-0.05367935,-0.033326283,0.05460112,-0.0016128141,0.052482426,-0.07835524,0.8656727,-1.8067718,-0.16608901,0.93053937,-1.8050582,0.025236286,0.99149233,-1.8479153,0.10679208,0.72693515,-1.7330734,-0.06455973,0.85392535,-1.8017435,-0.16693136,0.9211715,-1.8257438,0.019677892,0.9753885,-1.8579131,0.12317242,0.7264513,-1.7173287
553,11.07845664024353,0.0,0.0,0.0,-0.3495936393737793,-0.3495936393737793,-0.3478456711769104,1.0,0,0.06791554391384125,0.13581666350364685,0.020374655723571777,0.040744975209236145,-0.10120120644569397,-0.0018751597963273525,1,0.045406736,-0.03782346,0.016362261,-0.0016680001,-0.030146686,-0.067915544,-0.017826702,-0.051204845,-0.030504163,0.052647635,0.0008570394,0.050191533,-0.07943401,0.8660805,-1.8066247,-0.16785124,0.928326,-1.7995137,0.025111094,0.9907373,-1.8478876,0.10656243,0.72793823,-1.7335732,-0.065811984,0.85473347,-1.801716,-0.16835164,0.919282,-1.8198884,0.019763082,0.9753759,-1.8570389,0.12235672,0.72819537,-1.7185158
554,11.095355749130249,0.0,0.0,0.0,-0.34940773248672485,-0.34940773248672485,-0.3476606938242912,1.0,0,0.07296661287546158,0.1374920904636383,0.021889925003051758,0.04124760255217552,-0.10168459266424179,-0.0015066461637616158,1,0.0475996,-0.036369797,0.016970387,0.003981089,-0.029130148,-0.07296661,-0.017026784,-0.05009458,-0.027857084,0.052176654,0.0006436776,0.05040675,-0.081272796,0.86662036,-1.8047346,-0.16833138,0.93114245,-1.8013377,0.025772192,0.9888331,-1.8481963,0.10717409,0.7302976,-1.7336609,-0.066992916,0.85570943,-1.7996435,-0.16713706,0.9224034,-1.8232276,0.020664155,0.9738048,-1.8565534,0.12282709,0.73049074,-1.7185389
555,11.114703893661499,0.0,0.0,0.0,-0.3494738042354584,-0.3494738042354584,-0.3477264352142811,1.0,0,0.07328271120786667,0.1357988566160202,0.02198481559753418,0.04073963686823845,-0.10142779350280762,-0.0006202601944096386,1,0.04680663,-0.036891527,0.017543636,0.0047875373,-0.029529778,-0.07328271,-0.020912623,-0.048175905,-0.028256226,0.047967993,0.0017456787,0.04955577,-0.08034673,0.8675331,-1.8014576,-0.16916093,0.9316875,-1.8013108,0.025086075,0.9866519,-1.848212,0.10727991,0.73089147,-1.7338357,-0.06630474,0.85646564,-1.7961946,-0.16772467,0.92282856,-1.8232956,0.018812288,0.97219914,-1.8566889,0.12167031,0.73141515,-1.718969
556,11.134925365447998,0.0,0.0,0.0,-0.34978896379470825,-0.34978896379470825,-0.3480400189757347,1.0,0,0.07107868790626526,0.1375856101512909,0.021323561668395996,0.04127568379044533,-0.10205140709877014,-0.0006921290187165141,1,0.046669453,-0.03683148,0.017934939,0.0009849059,-0.030440822,-0.07107869,-0.02104907,-0.05186237,-0.031630073,0.05070187,0.00046950564,0.048883732,-0.08527185,0.8661847,-1.8017157,-0.16808951,0.9284939,-1.7999314,0.02490469,0.9859705,-1.846053,0.109222986,0.7339378,-1.7338393,-0.07127102,0.85513526,-1.7963352,-0.16779403,0.91936165,-1.821255,0.01858997,0.9704118,-1.8555421,0.12443355,0.73407865,-1.7191741
557,11.154951095581055,0.0,0.0,0.0,-0.3501545786857605,-0.3501545786857605,-0.3484038057923317,1.0,0,0.06620389223098755,0.13465717434883118,0.019861221313476562,0.04039718955755234,-0.10454901307821274,-0.0019784285686910152,1,0.039038107,-0.038997527,0.017723106,0.002211452,-0.031770904,-0.06620389,-0.027873887,-0.051041435,-0.03345162,0.052612506,0.0021913731,0.04585151,-0.0897387,0.8651686,-1.8045341,-0.1692068,0.9244212,-1.7928592,0.024859764,0.9875723,-1.8455367,0.11137819,0.7346949,-1.7357476,-0.07802726,0.8534693,-1.7992171,-0.16854337,0.91488993,-1.8127204,0.016497597,0.9722599,-1.8555722,0.12716195,0.73535234,-1.7219921
558,11.174796104431152,0.0,0.0,0.0,-0.35063475370407104,-0.35063475370407104,-0.3488815799355507,1.0,0,0.06551176309585571,0.13104957342147827,0.0196535587310791,0.03931489214301109,-0.10772664099931717,-0.002846976276487112,1,0.036774375,-0.03647106,0.020228572,0.0013969057,-0.030679611,-0.06551176,-0.028755011,-0.051108513,-0.033614386,0.04902665,0.0031117394,0.043187566,-0.09298466,0.864239,-1.802644,-0.170025,0.9223625,-1.7885644,0.024559587,0.98681587,-1.845785,0.11130092,0.7362426,-1.7379509,-0.08195235,0.85329765,-1.7965754,-0.16960594,0.9131586,-1.808218,0.015933083,0.9714833,-1.8558693,0.12600891,0.7371761,-1.7249947
559,11.195114850997925,0.0,0.0,0.0,-0.35080796480178833,-0.35080796480178833,-0.3490539249777794,1.0,0,0.06889308243989944,0.1268189549446106,0.0206679105758667,0.03804566338658333,-0.11016090214252472,-0.0026558730751276016,1,0.037370227,-0.03382115,0.02072148,0.0027001535,-0.027880445,-0.06889308,-0.030369582,-0.046129253,-0.032042794,0.04114479,0.0053713713,0.042233758,-0.09257624,0.86643416,-1.8008293,-0.17130905,0.923294,-1.7888893,0.024300627,0.9837472,-1.8461089,0.11110616,0.73732424,-1.738965,-0.081365176,0.85628784,-1.7946129,-0.17049901,0.91492987,-1.8095572,0.015189753,0.9699084,-1.8557217,0.123449594,0.73893565,-1.7262949
560,11.215104818344116,0.0,0.0,0.0,-0.35104188323020935,-0.35104188323020935,-0.3492866738140583,1.0,0,0.07060012221336365,0.12867742776870728,0.021180033683776855,0.03860323876142502,-0.1113009825348854,-0.0018210596172139049,1,0.0406311,-0.03464568,0.019681485,0.004945564,-0.029393204,-0.07060012,-0.02940789,-0.04573877,-0.030002132,0.041812826,0.005981063,0.042490494,-0.09442236,0.8654235,-1.7972314,-0.1703619,0.92489326,-1.790345,0.024486944,0.9816819,-1.8453876,0.11321401,0.7402308,-1.7391505,-0.082233034,0.8550298,-1.791327,-0.16887824,0.9160753,-1.811525,0.015664577,0.96796024,-1.8543882,0.12575786,0.74202514,-1.7264034
561,11.236062049865723,0.0,0.0,0.0,-0.3514338433742523,-0.3514338433742523,-0.3496766741573811,1.0,0,0.07055161148309708,0.1296594738960266,0.02116549015045166,0.03889785706996918,-0.11293139308691025,-0.0013556228950619698,1,0.04019029,-0.035285432,0.020141022,0.012043485,-0.028748835,-0.07055161,-0.031370066,-0.047294218,-0.029197799,0.043020546,0.005595436,0.04051068,-0.09766094,0.8639888,-1.7964106,-0.1696414,0.92373514,-1.7886164,0.02453988,0.9809265,-1.8428721,0.11696051,0.7433938,-1.7396901,-0.08560385,0.8534032,-1.7903682,-0.16602837,0.91511047,-1.8097819,0.01512886,0.9667382,-1.8516315,0.12986667,0.7450724,-1.7275369
562,11.25310468673706,0.0,0.0,0.0,-0.351773738861084,-0.351773738861084,-0.35001487016677857,1.0,0,0.06544261425733566,0.12887726724147797,0.019632816314697266,0.03866318613290787,-0.11576586961746216,-0.0022150150034576654,1,0.036531888,-0.036055606,0.020531487,0.0050932793,-0.029019408,-0.065442614,-0.03520907,-0.04964373,-0.03454839,0.04385631,0.005409573,0.039395522,-0.102708735,0.8618338,-1.7975655,-0.1696538,0.91891026,-1.7840377,0.023853898,0.980748,-1.8408736,0.119576685,0.74703705,-1.7413367,-0.09174917,0.8510171,-1.791406,-0.16812582,0.91020447,-1.8036705,0.013291176,0.9658549,-1.8512381,0.13273358,0.7486599,-1.729518
563,11.27450156211853,0.0,0.0,0.0,-0.3518756628036499,-0.3518756628036499,-0.35011628448963167,1.0,0,0.06412696838378906,0.1275593489408493,0.01923811435699463,0.038267817348241806,-0.12032373249530792,-0.004060227423906326,1,0.036182124,-0.03381379,0.02132873,0.00015926361,-0.027750809,-0.06412697,-0.035413664,-0.05112954,-0.03722852,0.042173203,0.005358394,0.0376821,-0.105968915,0.8610921,-1.7986816,-0.17197779,0.91537,-1.776826,0.025065452,0.9798432,-1.8403977,0.12096213,0.74918807,-1.7436489,-0.095114276,0.850948,-1.7922829,-0.17193002,0.90704477,-1.7960641,0.014441352,0.96450436,-1.8515663,0.1336141,0.7507956,-1.7323443
564,11.29426908493042,0.0,0.0,0.0,-0.35256409645080566,-0.35256409645080566,-0.35080127596855165,1.0,0,0.06472229957580566,0.12531299889087677,0.0194166898727417,0.03759390488266945,-0.12369364500045776,-0.004993833601474762,1,0.035393324,-0.031611986,0.022400662,0.002948697,-0.027585125,-0.0647223,-0.036903724,-0.04970707,-0.036291268,0.03823514,0.007144993,0.036444914,-0.105441704,0.8619126,-1.7970191,-0.17413792,0.91662616,-1.7725843,0.025031947,0.9765729,-1.8395168,0.12039571,0.7506371,-1.7440436,-0.0948237,0.85242903,-1.7902989,-0.17325331,0.90835065,-1.792001,0.013960829,0.96166074,-1.8504041,0.13186626,0.7527806,-1.7331101
565,11.313113451004028,0.0,0.0,0.0,-0.3524428606033325,-0.3524428606033325,-0.35068064630031587,1.0,0,0.06986959278583527,0.12541626393795013,0.02096092700958252,0.037624895572662354,-0.12657026946544647,-0.005163544323295355,1,0.03935693,-0.030293332,0.021717792,0.005097958,-0.026228916,-0.06986959,-0.03526741,-0.046564262,-0.03239013,0.03638711,0.008488599,0.036578696,-0.10749708,0.86078966,-1.7931767,-0.17433056,0.9175364,-1.7749833,0.02504357,0.9732212,-1.8387765,0.121883996,0.75489473,-1.7440228,-0.095690005,0.8517017,-1.7866613,-0.17280118,0.90966773,-1.7959442,0.014463346,0.9592519,-1.8484935,0.13280013,0.75744134,-1.7330493
566,11.333252191543579,0.0,0.0,0.0,-0.35231760144233704,-0.35231760144233704,-0.3505560134351253,1.0,0,0.07269472628831863,0.12688475847244263,0.021808385848999023,0.03806541860103607,-0.12965889275074005,-0.004909658804535866,1,0.033042125,-0.032019574,0.021791682,0.013014445,-0.02793833,-0.07269473,-0.04497317,-0.04241135,-0.031934008,0.034845576,0.011362369,0.03299962,-0.111674905,0.8599376,-1.7890445,-0.1730124,0.91728646,-1.7745897,0.024542943,0.9718609,-1.8372185,0.12587725,0.7577719,-1.7450595,-0.101762265,0.8503317,-1.782507,-0.16910808,0.90890497,-1.796398,0.011050992,0.9591375,-1.8467988,0.13633092,0.76118064,-1.7351596
567,11.354202508926392,0.0,0.0,0.0,-0.353153258562088,-0.353153258562088,-0.35138749226927757,1.0,0,0.06854584813117981,0.12527981400489807,0.020563721656799316,0.03758392110466957,-0.13335752487182617,-0.005419177934527397,1,0.03201812,-0.033157848,0.02039253,0.011743858,-0.027887912,-0.06854585,-0.045899097,-0.04325658,-0.032207735,0.036827803,0.013096972,0.03158119,-0.11723791,0.8577022,-1.7889984,-0.17006299,0.9133293,-1.7743367,0.024273187,0.9713098,-1.8342179,0.12694849,0.76258093,-1.7469734,-0.10763247,0.84775484,-1.7828807,-0.16653983,0.90496296,-1.7949004,0.010503457,0.9583328,-1.8438802,0.13799684,0.76651,-1.737499
568,11.374448299407959,0.0,0.0,0.0,-0.3533622622489929,-0.3533622622489929,-0.35159545093774797,1.0,0,0.06675674021244049,0.12536494433879852,0.0200270414352417,0.03760949522256851,-0.13772942125797272,-0.006669136695563793,1,0.028183356,-0.03263426,0.022139234,0.010987315,-0.02765323,-0.06675674,-0.049731467,-0.043890115,-0.035258897,0.036610443,0.013303701,0.02941051,-0.12190493,0.8555993,-1.7886487,-0.1690292,0.909309,-1.7699904,0.02461955,0.9686778,-1.8307337,0.12917778,0.76733625,-1.7479525,-0.11344992,0.845809,-1.782007,-0.16573301,0.9010131,-1.7900175,0.009700109,0.9555108,-1.8413113,0.14016092,0.7713274,-1.7391293
569,11.394059419631958,0.0,0.0,0.0,-0.3541574478149414,-0.3541574478149414,-0.3523866605758667,1.0,0,0.06531339883804321,0.12218282371759415,0.01959407329559326,0.036654867231845856,-0.142723947763443,-0.007784146815538406,1,0.024426773,-0.029521065,0.023085427,0.0086291805,-0.025611622,-0.0653134,-0.05303129,-0.042438705,-0.035812944,0.032084573,0.0154578285,0.02769465,-0.12499505,0.85471874,-1.7867492,-0.16883552,0.90778005,-1.7659056,0.024192497,0.9676237,-1.8286313,0.1306469,0.77153903,-1.7502577,-0.11766702,0.84586245,-1.7798237,-0.16624677,0.90009654,-1.7854997,0.0082831085,0.9548921,-1.8393751,0.14027227,0.7761764,-1.7419493
570,11.414111375808716,0.0,0.0,0.0,-0.35432910919189453,-0.35432910919189453,-0.35255746364593504,1.0,0,0.0674121081829071,0.12273923307657242,0.020223617553710938,0.03682173788547516,-0.14684981107711792,-0.0082022026181221,1,0.021285566,-0.029029112,0.022623207,0.014440647,-0.025786873,-0.06741211,-0.05867267,-0.038102105,-0.0339172,0.02787626,0.018435894,0.02603576,-0.12754533,0.8540486,-1.7839335,-0.16775516,0.90833133,-1.7660409,0.024470381,0.96641403,-1.8263359,0.13231057,0.77550876,-1.7523214,-0.12115966,0.8453399,-1.7771466,-0.16342296,0.90059525,-1.7862645,0.0068685804,0.9549834,-1.836511,0.14067344,0.78103954,-1.7445107
571,11.43327021598816,0.0,0.0,0.0,-0.35415327548980713,-0.35415327548980713,-0.3523825091123581,1.0,0,0.07156696170568466,0.12372807413339615,0.021470069885253906,0.03711840882897377,-0.15019851922988892,-0.008158656768500805,1,0.024799887,-0.027585749,0.022548882,0.014292146,-0.024480907,-0.07156696,-0.0569523,-0.037623916,-0.032575943,0.027454212,0.018838022,0.025881369,-0.13062039,0.85372454,-1.7822298,-0.1661056,0.90930927,-1.7671524,0.02425316,0.9640895,-1.8245151,0.1354731,0.7799564,-1.754095,-0.12318043,0.8454488,-1.7754651,-0.16181795,0.901965,-1.7886225,0.007167468,0.95280236,-1.8342879,0.14370936,0.7856078,-1.7463305
572,11.454806327819824,0.0,0.0,0.0,-0.35463690757751465,-0.35463690757751465,-0.3528637230396271,1.0,0,0.069270059466362,0.12241512537002563,0.02078104019165039,0.036724552512168884,-0.155783548951149,-0.008873860351741314,1,0.025409339,-0.025036836,0.024872335,0.009313951,-0.022705656,-0.06927006,-0.05593497,-0.041002378,-0.034929868,0.027732464,0.017053274,0.024572333,-0.13372901,0.85301965,-1.7804699,-0.16566141,0.9079983,-1.767347,0.023513608,0.9614105,-1.8227109,0.13600098,0.7844416,-1.7559413,-0.1261062,0.8455086,-1.7730082,-0.16286722,0.90118665,-1.788128,0.0067331158,0.9491098,-1.8331898,0.14432071,0.7895576,-1.7485696
