step,time,cmd_vx,cmd_vy,cmd_wz,V_hat,Q_val,threshold,alpha,n_iters,filtered_abs_max,filtered_norm,delta_target_abs_max,delta_target_norm,roll,pitch,active,filtered_pb_0,filtered_pb_1,filtered_pb_2,filtered_pb_3,filtered_pb_4,filtered_pb_5,filtered_pb_6,filtered_pb_7,filtered_pb_8,filtered_pb_9,filtered_pb_10,filtered_pb_11,walk_target_pb_0,walk_target_pb_1,walk_target_pb_2,walk_target_pb_3,walk_target_pb_4,walk_target_pb_5,walk_target_pb_6,walk_target_pb_7,walk_target_pb_8,walk_target_pb_9,walk_target_pb_10,walk_target_pb_11,action_pb_0,action_pb_1,action_pb_2,action_pb_3,action_pb_4,action_pb_5,action_pb_6,action_pb_7,action_pb_8,action_pb_9,action_pb_10,action_pb_11
544,10.89380693435669,0.5,0.0,0.0,-0.3406233489513397,-0.3406233489513397,-0.3372171154618263,1.0,0,0.09516653418540955,0.1609465628862381,0.028549909591674805,0.04828394576907158,-0.07858102768659592,0.029178764671087265,1,0.009879093,0.024130508,0.025517134,0.030203968,0.026555639,-0.095166534,-0.049571633,-0.06126944,-0.025934229,-0.03618119,0.03629674,-0.06624377,-0.14658053,0.9838413,-1.7693616,-0.14965166,0.9066078,-1.9241422,0.012260221,0.92111474,-2.05,0.13704097,0.9112274,-1.7230923,-0.14361681,0.99108046,-1.7617065,-0.14059047,0.9145745,-1.9526922,-0.0026112692,0.9027339,-2.0577803,0.12618661,0.9221164,-1.7429655
545,10.914437055587769,0.5,0.0,0.0,-0.34604117274284363,-0.34604117274284363,-0.3425807610154152,1.0,0,0.08803427964448929,0.1919054388999939,0.026410285383462906,0.05757158249616623,-0.10023771971464157,0.02606547437608242,1,-0.011747091,0.028219273,0.038334616,-0.009379761,0.018904544,-0.059720773,-0.08803428,-0.05725411,-0.05382417,-0.08772758,0.04077968,-0.084425606,-0.16630954,0.9859752,-1.7419606,-0.14851761,0.9063944,-1.9347444,0.020503424,0.8929279,-2.05,0.12366399,0.9023669,-1.7272134,-0.16983366,0.994441,-1.7304603,-0.15133154,0.9120658,-1.9526606,-0.0059068613,0.8757517,-2.066147,0.09734572,0.9146008,-1.7525411
546,10.934922456741333,0.5,0.0,0.0,-0.36395585536956787,-0.36395585536956787,-0.3603162968158722,1.0,0,0.06320693343877792,0.15469732880592346,0.018962085247039795,0.04676150158047676,-0.08726894110441208,0.015694670379161835,1,0.06320693,-0.028432032,-0.04187894,0.043010533,-0.008991703,-0.050232336,-0.06028183,-0.052960016,-0.04573516,-0.0128487665,0.050088864,-0.04141887,-0.14942765,1.0102751,-1.7796091,-0.14664061,0.9107653,-1.9653304,0.020491771,0.87571967,-2.05,0.13532609,0.9277581,-1.7090557,-0.13046557,1.0,-1.7921728,-0.13373746,0.90806776,-1.9804001,0.0024072211,0.8598317,-2.0637205,0.13147146,0.9427848,-1.7214813
547,10.956187009811401,0.5,0.0,0.0,-0.36421412229537964,-0.36421412229537964,-0.36057198107242583,1.0,0,0.11400233954191208,0.21898601949214935,0.03420066833496094,0.06569581478834152,-0.06656858325004578,0.0017221905291080475,1,0.099706024,-0.05947442,-0.06722595,0.087053925,-0.0073574907,-0.11400234,0.0008677757,-0.06547843,-0.010345075,0.06987506,0.0068858755,-0.0016923556,-0.1497795,1.013581,-1.7981585,-0.14239314,0.9077014,-1.9778492,0.010535188,0.86558014,-2.05,0.14655398,0.94979686,-1.6891751,-0.11986769,0.9957387,-1.8183264,-0.116276965,0.90549415,-2.01205,0.010795521,0.8459366,-2.0531034,0.1675165,0.95186263,-1.6896828
548,10.974228382110596,0.5,0.0,0.0,-0.35084718465805054,-0.35084718465805054,-0.34733871281147005,1.0,0,0.12494883686304092,0.22824285924434662,0.03748464584350586,0.06847289204597473,-0.07871952652931213,-0.0041457233019173145,1,0.09594312,-0.033692215,-0.023220722,0.064143665,-0.019662777,-0.11504878,0.03169217,-0.05453896,0.042470854,0.12494884,-0.016169881,0.04268204,-0.17708436,1.0039828,-1.7791299,-0.13957632,0.8924149,-1.9749079,0.0073988214,0.8597995,-2.05,0.13475588,0.96455765,-1.7022129,-0.14830142,0.99387515,-1.7860961,-0.12033322,0.8865161,-2.0094225,0.016906474,0.8434378,-2.0372586,0.17224053,0.95970666,-1.6894083
549,10.994627237319946,0.5,0.0,0.0,-0.34777963161468506,-0.34777963161468506,-0.3443018352985382,1.0,0,0.08848748356103897,0.12965774536132812,0.026546239852905273,0.03889733552932739,-0.10049470514059067,-0.0036018863320350647,1,-0.00073888846,-0.03425012,0.010770979,0.044450875,-0.020336006,-0.08848748,-0.059607696,-0.0239932,0.01829134,0.027880182,-0.0076337857,0.001769416,-0.20822957,1.0003213,-1.7479788,-0.11675039,0.88031954,-1.9644439,0.024998829,0.8525703,-2.05,0.12246388,0.9725219,-1.7197773,-0.20845124,0.9900462,-1.7447475,-0.103415124,0.87421876,-1.9909902,0.007116519,0.8453723,-2.0445125,0.13082793,0.9702318,-1.7192465
550,11.016023397445679,0.5,0.0,0.0,-0.35665789246559143,-0.35665789246559143,-0.35309131354093554,1.0,0,0.11454792320728302,0.21057647466659546,0.034364379942417145,0.06317300349473953,-0.10379685461521149,-0.005188107956200838,1,-0.011657166,-0.045525715,-0.023042185,0.07798782,-0.027535498,-0.043574784,-0.11454792,-0.03439723,-0.02597136,-0.04427959,0.06557061,-0.107818685,-0.2174829,1.0072724,-1.737761,-0.10519834,0.8656581,-1.9601226,0.046335526,0.8418162,-2.05,0.1303528,0.9794999,-1.7134013,-0.22098005,0.9936147,-1.7446737,-0.081801996,0.85739744,-1.9731951,0.011971146,0.831497,-2.0577915,0.11706892,0.9991711,-1.745747
551,11.038665771484375,0.5,0.0,0.0,-0.36435312032699585,-0.36435312032699585,-0.3607095891237259,1.0,0,0.07814239710569382,0.18069125711917877,0.023442722856998444,0.054207414388656616,-0.09598727524280548,-0.01586116850376129,1,0.029435072,-0.06174053,-0.05474177,0.06563269,-0.034290537,-0.04340162,-0.0781424,-0.04645839,-0.036655053,0.015647247,0.055896174,-0.06804215,-0.21719712,1.0093448,-1.7648146,-0.094062865,0.84411305,-1.9156525,0.054941744,0.8455408,-2.044714,0.13687398,0.98026156,-1.6999063,-0.2083666,0.9908227,-1.7812371,-0.07437305,0.8338259,-1.928673,0.03149902,0.8316033,-2.0557106,0.14156815,0.99703044,-1.720319
552,11.05501413345337,0.5,0.0,0.0,-0.3632161021232605,-0.3632161021232605,-0.3595839411020279,1.0,0,0.07174208760261536,0.17526279389858246,0.0215226411819458,0.0525788813829422,-0.09620437026023865,-0.02695964276790619,1,0.04829126,-0.05420004,-0.05481247,0.059143715,-0.02264346,-0.05498053,-0.05148142,-0.07174209,-0.033506263,0.033390373,0.04279498,-0.059524186,-0.21516171,1.0147467,-1.7936472,-0.1009861,0.81000984,-1.8578238,0.055644177,0.8496026,-2.0087953,0.09573694,0.9778566,-1.7261316,-0.20067433,0.99848664,-1.8100909,-0.08324298,0.8032168,-1.874318,0.04019975,0.82807994,-2.0188472,0.105754055,0.99069506,-1.7439889
553,11.074694633483887,0.5,0.0,0.0,-0.3479931950569153,-0.3479931950569153,-0.3445132631063461,1.0,0,0.0988108217716217,0.1526557356119156,0.0316014289855957,0.05437685176730156,-0.10653410106897354,-0.030427949503064156,1,0.044506013,-0.039320663,-0.0070097772,0.033175264,-0.030182885,-0.09881082,-0.034284197,-0.05426907,0.008121971,0.05269226,-0.020991698,0.02342904,-0.20131719,1.0316014,-1.8226893,-0.10917196,0.805361,-1.8124238,0.058809556,0.8603372,-1.9866902,0.063418806,0.9833557,-1.7530224,-0.1879654,1.0,-1.8247923,-0.099219374,0.79630613,-1.8420671,0.048524298,0.8440565,-1.9842535,0.07922649,0.9770582,-1.7459937
554,11.09450364112854,0.5,0.0,0.0,-0.34665927290916443,-0.34665927290916443,-0.34319268018007276,1.0,0,0.12324617058038712,0.170893594622612,0.05630683898925781,0.07572368532419205,-0.10619493573904037,-0.018826298415660858,1,0.07635014,-0.026832882,-0.0024324313,0.057195418,-0.030285038,-0.12324617,-0.014502629,-0.02998475,0.035308816,0.014384055,-0.011144401,0.02416645,-0.17036682,1.0563068,-1.7974361,-0.11035147,0.853269,-1.8114586,0.08418433,0.8396686,-1.9642982,0.038371976,0.98018354,-1.7699327,-0.14746179,1.0,-1.7981658,-0.093192846,0.84418344,-1.8484324,0.079833545,0.83067316,-1.9537055,0.042687193,0.9768402,-1.7626828
555,11.114167213439941,0.5,0.0,0.0,-0.34634464979171753,-0.34634464979171753,-0.34288120329380034,1.0,0,0.1245652437210083,0.1919395625591278,0.07673919200897217,0.09579220414161682,-0.10200623422861099,-0.002726932056248188,1,0.11661215,-0.017773185,0.009135317,0.024085477,-0.020345131,-0.12456524,0.012076541,-0.045548737,0.041348632,-0.0056210174,-0.033588633,0.03524907,-0.13424087,1.0767392,-1.8194997,-0.14360437,0.8804445,-1.7899417,0.104827434,0.8224155,-1.9064833,0.03177184,0.9766259,-1.77859,-0.099257216,1.0,-1.8167591,-0.13637872,0.874341,-1.8273113,0.1084504,0.80875087,-1.8940787,0.030085534,0.96654934,-1.7680153
556,11.13432240486145,0.5,0.0,0.0,-0.34558963775634766,-0.34558963775634766,-0.34213374137878416,1.0,0,0.12663203477859497,0.2173032909631729,0.060556888580322266,0.08864936232566833,-0.1038198247551918,0.00433353753760457,1,0.12663203,-0.025450315,-0.011152563,0.07455141,-0.015084688,-0.12081528,-0.014397949,-0.06685124,0.015297056,0.033061564,-0.043436117,0.04627095,-0.10763935,1.0605569,-1.862856,-0.182861,0.9105279,-1.7490947,0.11343173,0.8366484,-1.8506933,0.015986979,0.9683582,-1.8034045,-0.06964974,1.0,-1.8662018,-0.16049558,0.90600246,-1.7853394,0.109112345,0.81659305,-1.8461043,0.025905449,0.9553274,-1.7895231
557,11.152964353561401,0.5,0.0,0.0,-0.3431481719017029,-0.3431481719017029,-0.33971669018268585,1.0,0,0.10715585947036743,0.1951284259557724,0.04171276092529297,0.0709286704659462,-0.105964295566082,0.003266800893470645,1,0.1013427,-0.038850322,-0.018435773,0.04675694,-0.0347776,-0.10715586,-0.03228064,-0.06891844,-0.005134205,0.044966497,-0.031997666,0.047047574,-0.0919608,1.0417128,-1.9470525,-0.20633963,0.92378145,-1.7023715,0.1156306,0.866797,-1.8127159,0.031392686,0.9751879,-1.8377031,-0.061557993,1.0,-1.9525832,-0.19231254,0.9133482,-1.7345183,0.10594641,0.84612143,-1.8142562,0.044882637,0.96558857,-1.8235888
558,11.174331665039062,0.5,0.0,0.0,-0.3448390066623688,-0.3448390066623688,-0.3413906165957451,1.0,0,0.10148671269416809,0.18847917020320892,0.03044605255126953,0.0589679554104805,-0.11015910655260086,0.005033149383962154,1,0.054854944,-0.037625533,-0.015846979,0.097817354,-0.040590715,-0.10148671,-0.057668325,-0.040312767,0.016037712,0.054333556,-0.0015608618,0.03421403,-0.08589767,1.020185,-1.990138,-0.21068175,0.9294197,-1.6845734,0.1322645,0.8806598,-1.7783315,0.04681749,0.979213,-1.8662612,-0.069441184,1.0,-1.9948921,-0.18133655,0.91724247,-1.7150195,0.11496399,0.868566,-1.7735202,0.063117556,0.97874475,-1.8559971
559,11.193742275238037,0.5,0.0,0.0,-0.3500499129295349,-0.3500499129295349,-0.34654941380023957,1.0,0,0.12602756917476654,0.25822392106056213,0.03780826926231384,0.07746722549200058,-0.10187496244907379,0.01767130009829998,1,0.08180527,-0.03388128,-0.0105684595,0.12602757,-0.023526523,-0.12172443,0.041920573,-0.012665631,0.08214193,0.11988101,0.0042860946,0.06648085,-0.10100754,1.0012583,-1.9985884,-0.18902293,0.91980225,-1.7007476,0.14463452,0.9191259,-1.7480404,0.06898244,0.9970118,-1.8878765,-0.076465964,0.9910939,-2.001759,-0.15121466,0.9127443,-1.737265,0.1572107,0.91532624,-1.7233979,0.10494675,0.99829763,-1.8679322
560,11.214044094085693,0.5,0.0,0.0,-0.3489135503768921,-0.3489135503768921,-0.34542441487312314,1.0,0,0.15099629759788513,0.2978670597076416,0.04529888927936554,0.08936015516519547,-0.08607946336269379,0.02614138461649418,1,0.1509963,-0.048221324,-0.039861307,0.102336764,-0.010027673,-0.13611817,0.065642565,-0.045137376,0.06918341,0.115649626,-0.035650615,0.084443435,-0.05884904,0.99967194,-2.041204,-0.18615046,0.91631347,-1.7296672,0.13963023,0.9491639,-1.7309427,0.082608834,0.99396735,-1.9224508,-0.013550151,0.98520553,-2.0531623,-0.15544944,0.91330516,-1.7705027,0.159323,0.9356227,-1.7101877,0.11730372,0.9832722,-1.8971177
561,11.234118223190308,0.5,0.0,0.0,-0.35267964005470276,-0.35267964005470276,-0.3491528436541557,1.0,0,0.10790296643972397,0.23447327315807343,0.03237089142203331,0.07034198939800262,-0.0867004245519638,0.02191336639225483,1,0.10790297,-0.031071449,0.0047707898,0.08147021,-0.011735921,-0.089038126,0.033584815,-0.09642067,-0.0049222647,0.09937414,-0.044368662,0.073148124,-0.01324264,0.9956906,-2.05,-0.19403467,0.9126278,-1.722562,0.14965783,0.9222799,-1.7438844,0.07801767,0.98831505,-1.9388628,0.019128252,0.98636913,-2.0485687,-0.1695936,0.909107,-1.7492734,0.15973328,0.8933537,-1.7453611,0.10782991,0.97500443,-1.9169184
562,11.252954244613647,0.5,0.0,0.0,-0.3524307608604431,-0.3524307608604431,-0.34890645325183867,1.0,0,0.09677965939044952,0.2024412453174591,0.029033899307250977,0.060732368379831314,-0.09138083457946777,0.01577410288155079,1,0.07968605,-0.03185099,0.013050125,0.030407872,-0.024653032,-0.094143994,-0.004712323,-0.09677966,-0.037340187,0.080107205,-0.040950723,0.06461712,0.018989652,0.9999976,-2.05,-0.21286973,0.91222614,-1.6974602,0.13594984,0.9171928,-1.768173,0.09120697,0.9982748,-1.9490463,0.04289547,0.99044234,-2.046085,-0.20374738,0.9048302,-1.7257034,0.13453613,0.8881589,-1.7793751,0.11523913,0.9859896,-1.9296612
563,11.274150609970093,0.5,0.0,0.0,-0.3484744429588318,-0.3484744429588318,-0.3449896985292435,1.0,0,0.10246344655752182,0.17803522944450378,0.03073906898498535,0.053410619497299194,-0.08737733960151672,0.015433916822075844,1,0.029229386,-0.03812471,0.031364586,0.043355975,-0.042633004,-0.10246345,-0.027495917,-0.0632886,-0.027852993,0.062978715,-0.015291561,0.066869065,0.010865435,0.9894533,-2.05,-0.21715094,0.9299177,-1.7064865,0.15382126,0.9198746,-1.7714787,0.12125034,0.9959,-1.9514375,0.01963425,0.9780159,-2.0405905,-0.20414415,0.9171278,-1.7372255,0.14557248,0.900888,-1.7798345,0.14014396,0.9913125,-1.9313767
564,11.295561075210571,0.5,0.0,0.0,-0.34865522384643555,-0.34865522384643555,-0.3451686716079712,1.0,0,0.11410309374332428,0.19106140732765198,0.034230947494506836,0.05731840804219246,-0.07943805307149887,0.01904069073498249,1,0.082475096,-0.034817223,0.014033356,0.053469375,-0.019028042,-0.114103094,0.0061197286,-0.047899563,0.012216062,0.064168565,-0.0190133,0.07136123,0.008405335,0.96735257,-2.0345032,-0.22724369,0.94515795,-1.7106296,0.15492462,0.92750853,-1.7573572,0.13244241,0.97842383,-1.9610512,0.033147864,0.9569074,-2.0302932,-0.21120287,0.93944955,-1.7448605,0.15676053,0.9131387,-1.7536924,0.15169299,0.97271985,-1.9396429
565,11.313845157623291,0.5,0.0,0.0,-0.34875842928886414,-0.34875842928886414,-0.3452708449959755,1.0,0,0.10800524801015854,0.17153356969356537,0.03240156173706055,0.05146009102463722,-0.07655186951160431,0.022232884541153908,1,0.05933114,-0.031045621,0.03889397,0.04395348,-0.01906699,-0.10800525,-0.006916386,-0.058762144,-0.0011119974,0.045861382,-0.024910508,0.056925893,0.014473811,0.9555806,-2.008188,-0.2386252,0.94750834,-1.716045,0.14967448,0.92932725,-1.7504354,0.1275915,0.96725667,-1.9646717,0.032273155,0.9462669,-1.9965198,-0.22543916,0.94178826,-1.7484466,0.14759956,0.9116986,-1.7507689,0.14134993,0.9597835,-1.9475939
566,11.334047079086304,0.5,0.0,0.0,-0.3513026237487793,-0.3513026237487793,-0.3477895975112915,1.0,0,0.10311678051948547,0.15454870462417603,0.030935049057006836,0.04636460915207863,-0.0818420872092247,0.025180168449878693,1,0.025084684,-0.025614768,0.05060151,0.031672217,-0.017697312,-0.10311678,-0.037944064,-0.0556374,-0.011976725,0.035343852,-0.017006079,0.04327733,0.016282171,0.9490795,-1.9726169,-0.2433432,0.94222164,-1.7096435,0.12861612,0.9368806,-1.7587595,0.13096295,0.96670157,-1.9580277,0.023807576,0.9413951,-1.9574364,-0.23384154,0.9369125,-1.7405785,0.117232904,0.9201894,-1.7623525,0.14156611,0.96159977,-1.9450445
567,11.353992462158203,0.5,0.0,0.0,-0.3514726758003235,-0.3514726758003235,-0.34795794904232025,1.0,0,0.08808694034814835,0.1498303860425949,0.026426076889038086,0.04494910314679146,-0.08389481157064438,0.028294924646615982,1,0.0070574367,-0.033932127,0.049121894,0.015641725,-0.027995132,-0.08808694,-0.06038594,-0.049924806,-0.024840966,0.037465848,-0.009438467,0.042408623,0.007494539,0.9409403,-1.9410999,-0.24401379,0.94477034,-1.7140826,0.11273888,0.94497037,-1.7676731,0.1532553,0.96577185,-1.9433844,0.0096117705,0.9307607,-1.9263633,-0.23932126,0.9363718,-1.7405087,0.0946231,0.9299929,-1.7751254,0.16449505,0.96294034,-1.9306618
568,11.374425411224365,0.5,0.0,0.0,-0.3522608280181885,-0.3522608280181885,-0.3487382197380066,1.0,0,0.09267096221446991,0.14346840977668762,0.0278012752532959,0.043040528893470764,-0.08303088694810867,0.0316198468208313,1,0.023588091,-0.029361878,0.04000457,0.03157174,-0.023196077,-0.09267096,-0.04234653,-0.04476566,-0.006893265,0.036918353,-0.008951914,0.046408523,-0.008003712,0.9291765,-1.897899,-0.23529842,0.9460751,-1.7316277,0.103453316,0.95017713,-1.7759324,0.1597822,0.9480035,-1.9166065,-0.0009272839,0.92036796,-1.8858976,-0.2258269,0.93911624,-1.759429,0.09074935,0.93674743,-1.7780004,0.17085771,0.9453179,-1.902684
569,11.394513607025146,0.5,0.0,0.0,-0.354728102684021,-0.354728102684021,-0.3511808216571808,1.0,0,0.11005713790655136,0.16278840601444244,0.03301715850830078,0.04883652552962303,-0.0820242315530777,0.03760644420981407,1,0.06924606,-0.012853799,0.028088855,0.03703501,-0.0057742377,-0.11005714,0.0018096343,-0.044440944,0.017260214,0.038818374,-0.01624332,0.05644853,-0.024087548,0.9227815,-1.8413506,-0.21834654,0.9384557,-1.7636878,0.08567618,0.9562095,-1.7953736,0.15973607,0.9248485,-1.8847585,-0.0033137295,0.9189254,-1.8329239,-0.20723604,0.9367234,-1.796705,0.08621907,0.9428772,-1.7901955,0.17138158,0.9199755,-1.867824
570,11.414262056350708,0.5,0.0,0.0,-0.3555058240890503,-0.3555058240890503,-0.35195076584815976,1.0,0,0.10586582869291306,0.16731230914592743,0.03175973892211914,0.05019368976354599,-0.07871287316083908,0.04114221781492233,1,0.07024197,-0.012208627,0.029121647,0.027614405,-0.013432254,-0.10586583,-0.00062128867,-0.04879189,0.0034653659,0.053612996,-0.01686837,0.066029266,-0.04608505,0.93036854,-1.7959412,-0.19826208,0.93041235,-1.8151461,0.07414661,0.95393443,-1.830804,0.1628423,0.91476303,-1.8329773,-0.025012456,0.92670596,-1.7872047,-0.18997777,0.92638266,-1.8469058,0.07396023,0.93929684,-1.8297644,0.1789262,0.90970254,-1.8131685
571,11.434032678604126,0.5,0.0,0.0,-0.3573009967803955,-0.3573009967803955,-0.35372798681259154,1.0,0,0.0928221344947815,0.16646979749202728,0.027846693992614746,0.049940984696149826,-0.07410278171300888,0.03876068443059921,1,0.051080346,-0.01713478,0.0073932386,0.048086602,-8.7320805e-06,-0.092822134,-0.069436945,-0.06342025,-0.045786265,0.00093898067,0.038372662,-0.03759145,-0.06420235,0.9487598,-1.7943083,-0.1766673,0.9249115,-1.8568705,0.054261073,0.95010376,-1.8748409,0.1789565,0.9125976,-1.7786602,-0.04887825,0.9436194,-1.7920903,-0.16224132,0.9249089,-1.8847172,0.033429988,0.93107766,-1.8885767,0.17923819,0.9241094,-1.7899376
572,11.45450234413147,0.5,0.0,0.0,-0.36098408699035645,-0.36098408699035645,-0.3573742461204529,1.0,0,0.07007971405982971,0.15975359082221985,0.021023869514465332,0.047926053404808044,-0.06777013093233109,0.030596043914556503,1,0.060350686,-0.028452232,-0.010385167,0.050451808,-0.008125462,-0.070079714,-0.06249298,-0.066988744,-0.04987705,0.024833435,0.037782073,-0.0226777,-0.083408415,0.9605276,-1.7858794,-0.15541884,0.9188053,-1.8909343,0.0294322,0.9419909,-1.9210606,0.18098184,0.90315235,-1.7259499,-0.06530321,0.9519919,-1.7889949,-0.1402833,0.91636765,-1.9119582,0.010684304,0.9218943,-1.9360237,0.18843187,0.91448694,-1.7327532
573,11.474387168884277,0.5,0.0,0.0,-0.3581281304359436,-0.3581281304359436,-0.3545468491315842,1.0,0,0.08616916090250015,0.16175317764282227,0.025850772857666016,0.048525966703891754,-0.06917553395032883,0.02503514289855957,1,0.04346638,-0.007819521,9.782612e-05,0.061196826,-0.006783174,-0.08616916,-0.06865491,-0.06018917,-0.02747991,-0.008880724,0.044290382,-0.043191854,-0.10270597,0.96671647,-1.7752917,-0.15112172,0.92035913,-1.9226239,0.020318508,0.93568087,-1.9600612,0.18867177,0.9108996,-1.685281,-0.08966605,0.9643706,-1.7752624,-0.13276267,0.9183242,-1.9484746,-0.00027796626,0.9176241,-1.9683051,0.18600754,0.9241867,-1.6982386
574,11.496731042861938,0.5,0.0,0.0,-0.3540106415748596,-0.3540106415748596,-0.35047053515911103,1.0,0,0.10599932074546814,0.16087904572486877,0.0317997932434082,0.04826371744275093,-0.07819632440805435,0.0268934927880764,1,0.039460544,0.012389538,0.007538001,0.04948468,0.010827554,-0.10599932,-0.037911735,-0.04122517,0.0046441597,-0.02923393,0.056633927,-0.05560917,-0.12487596,0.989547,-1.7494566,-0.15304911,0.9326896,-1.9682965,0.028288312,0.9124942,-2.0223215,0.16960818,0.91886497,-1.6938471,-0.1130378,0.9932639,-1.7471952,-0.13820371,0.9359379,-2.0000963,0.016914792,0.90012664,-2.0209281,0.160838,0.93585515,-1.7105298
575,11.515926361083984,0.5,0.0,0.0,-0.3605956435203552,-0.3605956435203552,-0.35698968708515166,1.0,0,0.09095439314842224,0.15188783407211304,0.027286291122436523,0.04588482528924942,-0.07619499415159225,0.028071824461221695,1,0.046634145,-0.009840588,-0.002546199,0.048592344,0.008454188,-0.09095439,-0.035440695,-0.04975223,-0.0027989007,-0.017043035,0.055107437,-0.054954555,-0.12881553,1.0061514,-1.7468488,-0.1606091,0.9388303,-1.993149,0.037023045,0.8811377,-2.05,0.17001772,0.9303533,-1.6950401,-0.114825286,1.0,-1.7476127,-0.1460314,0.94136655,-2.0204353,0.026390836,0.86621207,-2.0508397,0.1649048,0.9468855,-1.7115265
576,11.535896301269531,0.5,0.0,0.0,-0.3669174909591675,-0.3669174909591675,-0.3632483160495758,1.0,0,0.0833127424120903,0.17217084765434265,0.024993896484375,0.05182259529829025,-0.05974191054701805,0.023186199367046356,1,0.08314092,-0.04137732,-0.048651427,0.06955967,-0.012725406,-0.08331274,-0.034070786,-0.05350078,-0.008632905,0.02929746,0.032267213,-0.026695568,-0.1271446,1.0131078,-1.7596216,-0.15267754,0.9386122,-2.0129478,0.03288293,0.8611525,-2.05,0.18113878,0.9521418,-1.6780673,-0.102202326,1.0,-1.774217,-0.13180964,0.9347946,-2.0379417,0.022661693,0.8451023,-2.05259,0.18992803,0.961822,-1.686076
577,11.553740501403809,0.5,0.0,0.0,-0.3609878122806549,-0.3609878122806549,-0.35737793415784835,1.0,0,0.10288535058498383,0.1991623044013977,0.03086566925048828,0.061498042196035385,-0.04872677102684975,0.018937774002552032,1,0.084079556,-0.04964205,-0.056105956,0.081415266,-0.026118837,-0.10288535,-0.036086306,-0.064365864,-0.0018479293,0.04694042,0.018774485,-0.032916915,-0.13872473,1.02083,-1.7727395,-0.13668486,0.93028194,-2.0376842,0.017979108,0.85719097,-2.05,0.17634577,0.97109604,-1.6769239,-0.11350086,1.0,-1.7895713,-0.11226028,0.9224463,-2.0685499,0.007153216,0.8378812,-2.0505543,0.1904279,0.9767284,-1.6867989
578,11.573976278305054,0.5,0.0,0.0,-0.349514901638031,-0.349514901638031,-0.3460197526216507,1.0,0,0.11512954533100128,0.18969722092151642,0.034538984298706055,0.061713527888059616,-0.05067876726388931,0.01901198737323284,1,0.07641592,-0.03698383,-0.021073412,0.054177906,-0.029998455,-0.115129545,0.0065055,-0.03519036,0.043650057,0.070172556,-0.026100283,0.04952132,-0.15440825,1.026325,-1.7577015,-0.13109973,0.92513657,-2.05,0.02131679,0.8453777,-2.05,0.1694756,0.9851246,-1.6757001,-0.13148347,1.0,-1.7640235,-0.114846356,0.91613704,-2.084539,0.023268439,0.83482057,-2.036905,0.19052736,0.9772945,-1.6608437
579,11.594871997833252,0.5,0.0,0.0,-0.3486555218696594,-0.3486555218696594,-0.3451689666509628,1.0,0,0.09036581963300705,0.16880016028881073,0.027109861373901367,0.055789776146411896,-0.06364848464727402,0.020019713789224625,1,0.016324675,-0.014716873,-0.005889203,0.07478025,0.0019850105,-0.09036582,-0.0620234,-0.04321078,-0.0031526303,-0.02434809,0.03960103,-0.07955274,-0.16972023,1.0238237,-1.738466,-0.120328896,0.9098071,-2.0313911,0.039934315,0.8354572,-2.05,0.13938968,0.977438,-1.6973926,-0.16482283,1.0,-1.7402328,-0.09789482,0.9104026,-2.058501,0.021327294,0.822494,-2.0509458,0.13208525,0.9893183,-1.7212584
580,11.613895893096924,0.5,0.0,0.0,-0.35257211327552795,-0.35257211327552795,-0.34904639214277267,1.0,0,0.08219517767429352,0.15498574078083038,0.028586506843566895,0.05410544201731682,-0.07577406615018845,0.016488006338477135,1,0.004802884,-0.023953713,-0.00670962,0.043023486,-0.008776784,-0.052396372,-0.080001,-0.051251717,-0.030388424,-0.026006514,0.036366742,-0.08219518,-0.17692295,1.0285865,-1.7302456,-0.11824098,0.8968146,-2.0184846,0.047172286,0.8276207,-2.05,0.11912971,0.96884525,-1.702342,-0.17548208,1.0,-1.7322584,-0.10533394,0.89418155,-2.0342035,0.023171986,0.8122452,-2.0591164,0.11132775,0.9797553,-1.7270006
581,11.634093999862671,0.5,0.0,0.0,-0.3619765043258667,-0.3619765043258667,-0.35835673928260803,1.0,0,0.06496687233448029,0.16340035200119019,0.03223729133605957,0.057072896510362625,-0.07066108286380768,0.004825633484870195,1,0.06496687,-0.045325663,-0.050625376,0.051314365,-0.022063721,-0.042981606,-0.05805247,-0.059918147,-0.051794287,0.020210722,0.032543194,-0.042234972,-0.17556205,1.0322373,-1.7427306,-0.112286024,0.8716587,-1.9847991,0.051158383,0.8372877,-2.05,0.11321597,0.9667274,-1.6898826,-0.15607199,1.0,-1.7579182,-0.096891716,0.8650396,-1.9976937,0.033742644,0.8193123,-2.0655382,0.11927918,0.9764903,-1.7025532
582,11.65467619895935,0.5,0.0,0.0,-0.36145463585853577,-0.36145463585853577,-0.3578400894999504,1.0,0,0.10710089653730392,0.20714972913265228,0.043353915214538574,0.07418087124824524,-0.0681232437491417,-0.009523439221084118,1,0.09400096,-0.051505648,-0.034057517,0.039164912,-0.037184622,-0.06862906,0.016338348,-0.06954968,-0.006857993,0.1071009,-0.036543023,0.06839902,-0.17215502,1.0433539,-1.7707841,-0.11932179,0.8477343,-1.9268649,0.05456105,0.8427509,-2.0415385,0.09982139,0.9737081,-1.6899133,-0.14395474,1.0,-1.7810014,-0.10757232,0.8365789,-1.9474536,0.059462555,0.821886,-2.0435958,0.13195166,0.9627452,-1.6693935
